120,001111,151,1,1,3,1,100.0,2,0,0,1,0,0,0,5,1,0,0,1,0.0,0.0
120,001111,174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,181,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,101-190,7,3,13,3,42.8571428571,3,0,0,2,0,0,0,7,2,0,0,1,6930.0,0.0
120,001111,290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,201-290,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,311,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
120,001111,321,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0.0
120,001111,322,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.0,0.0
120,001111,371,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
120,001111,390,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0.0
120,001111,311-390,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.0,0.0
120,001111,411,70,11,57,1,1.42857142857,0,0,0,0,0,0,0,1,0,0,0,1,509.0,0.0
120,001111,413,29,4,28,1,3.44827586207,0,0,0,1,0,0,0,2,2,0,0,0,311.0,0.0
120,001111,431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,0.0
120,001111,432,1,1,0,1,100.0,1,0,0,2,0,0,0,2,1,0,0,0,434.0,420.0
120,001111,433,13,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.0,0.0
120,001111,434,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0
120,001111,480,27,3,33,2,7.40740740741,2,0,0,3,0,1,1,3,2,0,1,2,662.0,0.0
120,001111,490,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.0,0.0
120,001111,411-490,144,21,138,5,3.47222222222,3,0,0,6,0,1,1,8,5,0,1,3,3730.0,420.0
120,001111,511,6,0,18,0,0,2,0,0,1,0,0,0,3,1,0,0,0,6288.0,0.0
120,001111,521,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.0,0.0
120,001111,588,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0.0
120,001111,589,7,0,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100.0,0.0
120,001111,311-590,174,21,197,5,2.87356321839,6,0,0,7,0,1,1,12,6,0,1,3,10900.0,420.0
120,001111,613,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0
120,001111,632,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,635,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,663,8,7,4,7,87.5,0,0,0,7,0,0,0,6,6,0,0,2,11.0,0.0
120,001111,611-690,12,7,10,7,58.3333333333,1,0,0,7,0,0,0,7,6,0,0,2,51.0,0.0
120,001111,731,2,1,4,1,50.0,0,1,1,0,0,0,0,1,0,0,0,1,25.0,0.0
120,001111,771,1,1,0,1,100.0,1,2,2,1,0,0,0,2,1,0,0,1,0.0,0.0
120,001111,785,1,1,0,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0
120,001111,721-790,4,3,9,3,75.0,1,3,3,2,0,0,0,4,2,0,0,2,25.0,0.0
120,001111,803,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,816,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0
120,001111,829,2,2,5,2,100.0,0,0,0,1,0,0,0,1,1,0,0,1,8031.0,0.0
120,001111,830,3,2,12,2,66.6666666667,1,0,0,0,0,0,0,2,0,0,0,0,447453.0,0.0
120,001111,838,20,2,19,2,10.0,1,0,0,3,0,0,0,2,2,0,0,0,86.0,0.0
120,001111,848,1,1,1,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0
120,001111,853,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,881,4,2,11,2,50.0,0,0,0,1,0,0,0,4,2,0,0,2,191.0,0.0
120,001111,882,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001111,886,4,2,8,2,50.0,2,0,0,0,0,0,0,3,0,0,0,0,521.0,0.0
120,001111,801-890,43,11,104,11,25.5813953488,5,0,0,7,0,0,0,15,8,0,0,3,456293.0,0.0
120,001111,101-690,194,31,222,15,7.73195876289,10,0,0,16,0,1,1,26,14,0,1,6,17881.0,420.0
120,001111,101-903,241,45,336,29,12.0331950207,16,3,3,25,0,1,1,45,24,0,1,11,474199.0,420.0
120,001111,"141,142,143,151,161,171,173,181,611,612,614",3,2,7,2,66.6666666667,3,0,0,1,0,0,0,6,1,0,0,1,0.0,0.0
120,001111,"131,132",2,1,3,1,50.0,0,0,0,1,0,0,0,1,1,0,0,0,6930.0,0.0
120,001111,"371,373",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
120,001111,"433,434",14,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0,0.0
120,001111,"635,641,642,643",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001112,131,2,1,1,1,50.0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,0.0
120,001112,141,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
120,001112,183,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
120,001112,101-190,4,1,6,1,25.0,1,0,0,0,0,0,0,2,0,0,0,0,49.0,0.0
120,001112,212,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
