FID_tri_ob,N,9,0,obce_1250_,C,32
0,OOP Moravský Krumlov
0,OOP Morkovice-Slížany
0,OOP Most
0,OOP Mělník
0,OOP Městec Králové
0,OOP Město Albrechtice
0,OOP Město Touškov
0,OOP Mšeno
0,OOP Mšeno nad Nisou
0,OOP Napajedla
0,OOP Nejdek
0,OOP Nepomuk
0,OOP Neratovice
0,OOP Netolice
0,OOP Neštěmice
0,OOP Nová Bystřice
0,OOP Nová Paka
0,OOP Nová Role
0,OOP Nové Město na Moravě
0,OOP Nové Město nad Metují
0,OOP Nové Město pod Smrkem
0,OOP Nové Strašecí
0,OOP Nový Bor
0,OOP Nový Bydžov
0,OOP Nový Jičín
0,OOP Nošovice
0,OOP Nupaky
0,OOP Nymburk
0,OOP Náchod
0,OOP Náměšť nad Oslavou
0,OOP Nýrsko
0,OOP Nýřany
0,OOP Němčice nad Hanou
0,OOP Obrnice
0,OOP Odolena Voda
0,OOP Odry
0,OOP Okříšky
0,OOP Olomouc 1
0,OOP Olomouc 3
0,OOP Olomouc 4
0,OOP Opava
0,OOP Orlová
0,OOP Ostrava - Poruba 1
0,OOP Ostrava - Poruba 2
0,OOP Ostrov
0,OOP Otrokovice
0,OOP Pacov
0,OOP Palkovice
0,OOP Pardubice 1
0,OOP Pardubice 2
0,OOP Pardubice 3
0,OOP Pardubice 4
0,OOP Pec pod Sněžkou
0,OOP Pelhřimov
0,OOP Pernink
0,OOP Petřvald
0,OOP Pečky
0,OOP Planá
0,OOP Plesná
0,OOP Plumlov
0,OOP Plánice
0,OOP Poběžovice
0,OOP Podbořany
0,OOP Poděbrady
0,OOP Pohořelice
0,OOP Police nad Metují
0,OOP Polička
0,OOP Polná
0,OOP Postoloprty
0,OOP Počátky
0,OOP Prachatice
0,OOP Prosetice
0,OOP Prostějov 1
0,OOP Prostějov 2
0,OOP Protivín
0,OOP Písek
0,OOP Přelouč
0,OOP Přerov 1
0,OOP Přerov 2
0,OOP Přeštice
0,OOP Přibyslav
0,OOP Příbor
0,OOP Příbram
0,OOP Příbram - venkov
0,OOP Radnice
0,OOP Radomyšl
0,OOP Radonice
0,OOP Rajhrad
0,OOP Rakovník
0,OOP Rokycany
0,OOP Rokytnice nad Jizerou
0,OOP Rokytnice v Orlických horách
0,OOP Rosice
0,OOP Rotava
0,OOP Roudnice nad Labem
0,OOP Roztoky
0,OOP Rožmitál pod Třemšínem
