555711,OOP Bochov,2973.0
560588,OOP Kraslice,9579.0
573051,OOP Jičín,25018.0
567787,OOP Trnovany,2615.0
534030,OOP Zbraslavice,9465.0
586064,OOP Boskovice,40991.0
576981,OOP Jilemnice,15570.0
576441,OOP Kostelec nad Orlicí,19161.0
598810,OOP Třinec,56489.0
563498,OOP Vejprty,4968.0
534129,OOP Zruč nad Sázavou,7676.0
599565,OOP Kopřivnice,28201.0
561703,OOP Nová Bystřice,5859.0
553026,OOP Horní Lideč,10597.0
599727,OOP Řevnice,19326.0
581232,OOP Choceň,14224.0
599166,OOP Kdyně,8895.0
578240,OOP Nýrsko,12610.0
598577,OOP Nové Strašecí,16413.0
563471,OOP Březno,1722.0
578690,OOP Moravská Třebová,24026.0
569429,OOP Golčův Jeníkov,7123.0
585599,OOP Otrokovice,23801.0
552020,OOP Olomouc 3,7409.0
500496,OOP Olomouc 1,99408.0
554901,OOP Olomouc 4,5099.0
567884,OOP Prosetice,3716.0
565008,OOP Úvaly,16343.0
564974,OOP Brandýs nad Labem,25811.0
563340,OOP Chomutov Černovická,1940.0
560600,OOP Rotava,3739.0
598666,OOP Pacov,14383.0
565873,OOP Lovosice,20520.0
533521,OOP Kolín,33859.0
563048,OOP Klášterec nad Ohří,16795.0
567442,OOP Teplice,50482.0
586731,OOP Kyjov,35247.0
564907,OOP Nupaky,4970.0
597449,OOP Město Albrechtice,14109.0
568392,OOP Velká Bystřice,20211.0
599174,OOP Holýšov,9060.0
563510,OOP Jablonec nad Nisou,45088.0
562793,OOP Krásná Lípa,5801.0
550701,OOP Volary,5155.0
585556,OOP Vizovice,20125.0
579530,OOP Úpice,15179.0
599069,OOP Orlová,32608.0
576549,OOP Týniště nad Orlicí,14310.0
570117,OOP Hanušovice,5950.0
578045,OOP Ostrov,6376.0
599034,OOP Mladá Vožice,14279.0
571601,OOP Slaný,26801.0
581275,OOP Lanškroun,19400.0
564460,OOP Liberec Vesec,2073.0
593699,OOP Slavkov u Brna,29821.0
545830,OOP Větřní,6246.0
567931,OOP Ústí nad Labem - město,96350.0
570141,OOP Zábřeh,40943.0
532983,OOP Stochov,12472.0
545490,OOP Křemže,3757.0
